address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
8710 Belford Ave APT 207,Los Angeles,CA,90045,479999,870.0,2.0,2.0,,Condo for sale,http://www.zillow.com/homes/for_sale//homedetails/8710-Belford-Ave-APT-207-Los-Angeles-CA-90045/2086587295_zpid/
7545 Coastal View Dr,LOS ANGELES,CA,90045,3200000,4386.0,5.0,5.0,15.0,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7545-Coastal-View-Dr-Los-Angeles-CA-90045/82877824_zpid/
7800 Airport Blvd,LOS ANGELES,CA,90045,1950000,4600.0,7.0,6.0,,Coming soon,http://www.zillow.com/homes/for_sale//homedetails/7800-Airport-Blvd-Los-Angeles-CA-90045/20379075_zpid/
8748 Reading Ave,LOS ANGELES,CA,90045,5000000,9422.0,10.0,20.0,17.0,Apartment for sale,http://www.zillow.com/homes/for_sale//homedetails/8748-Reading-Ave-Los-Angeles-CA-90045/20390589_zpid/
8411 Lilienthal Ave,LOS ANGELES,CA,90045,989900,1618.0,2.0,2.0,,Apartment for sale,http://www.zillow.com/homes/for_sale//homedetails/8411-Lilienthal-Ave-Los-Angeles-CA-90045/20380542_zpid/
6509 W 86th Pl,LOS ANGELES,CA,90045,1150000,3016.0,6.0,4.0,,Coming soon,http://www.zillow.com/homes/for_sale//homedetails/6509-W-86th-Pl-Los-Angeles-CA-90045/20389502_zpid/
7122 La Tijera Blvd APT J102,LOS ANGELES,CA,90045,375000,703.0,1.0,1.0,15.0,Auction,http://www.zillow.com/homes/for_sale//homedetails/7122-La-Tijera-Blvd-APT-J102-Los-Angeles-CA-90045/60295964_zpid/
7004 W 85th St,LOS ANGELES,CA,90045,1299000,1904.0,3.0,3.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7004-W-85th-St-Los-Angeles-CA-90045/20384258_zpid/
7328 Kentwood Ave,LOS ANGELES,CA,90045,1799000,2292.0,4.0,3.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7328-Kentwood-Ave-Los-Angeles-CA-90045/20382919_zpid/
8834 De Haviland Ave,LOS ANGELES,CA,90045,856000,1389.0,3.0,2.0,87.0,Auction,http://www.zillow.com/homes/for_sale//homedetails/8834-De-Haviland-Ave-Los-Angeles-CA-90045/20389911_zpid/
6530 W 84th Pl,LOS ANGELES,CA,90045,999500,998.0,3.0,1.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/6530-W-84th-Pl-Los-Angeles-CA-90045/20381186_zpid/
6239 W 78th St,LOS ANGELES,CA,90045,1269900,1513.0,3.0,3.0,44.0,New construction,http://www.zillow.com/homes/for_sale//homedetails/6239-W-78th-St-Los-Angeles-CA-90045/20379793_zpid/
8710 Belford Ave APT 107B,Los Angeles,CA,90045,575000,870.0,2.0,2.0,,Condo for sale,http://www.zillow.com/homes/for_sale//homedetails/8710-Belford-Ave-APT-107B-Los-Angeles-CA-90045/20390467_zpid/
6326 W 83rd St,LOS ANGELES,CA,90045,1299000,1717.0,3.0,3.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/6326-W-83rd-St-Los-Angeles-CA-90045/20381455_zpid/
6342 W 80th St,LOS ANGELES,CA,90045,1449000,1390.0,3.0,2.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/6342-W-80th-St-Los-Angeles-CA-90045/20381784_zpid/
7101 La Tijera Blvd APT G201,LOS ANGELES,CA,90045,499000,1143.0,1.0,2.0,183.0,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7101-La-Tijera-Blvd-APT-G201-Los-Angeles-CA-90045/59276493_zpid/
7404 Kentwood Ave,LOS ANGELES,CA,90045,1685000,1850.0,3.0,2.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7404-Kentwood-Ave-Los-Angeles-CA-90045/20382922_zpid/
6647 W 82nd St,LOS ANGELES,CA,90045,1714900,2025.0,3.0,3.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/6647-W-82nd-St-Los-Angeles-CA-90045/20380914_zpid/
7514 Dunbarton Ave,LOS ANGELES,CA,90045,1300000,1730.0,3.0,3.0,67.0,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7514-Dunbarton-Ave-Los-Angeles-CA-90045/20383088_zpid/
8040 Regis Way,LOS ANGELES,CA,90045,2195000,3324.0,4.0,5.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/8040-Regis-Way-Los-Angeles-CA-90045/20384186_zpid/
7546 Dunbarton Ave,LOS ANGELES,CA,90045,1649000,2049.0,3.0,2.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7546-Dunbarton-Ave-Los-Angeles-CA-90045/20383094_zpid/
6353 W 84th Pl,LOS ANGELES,CA,90045,1995000,3048.0,5.0,4.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/6353-W-84th-Pl-Los-Angeles-CA-90045/20381412_zpid/
7001 S La Cienega Blvd APT 317,LOS ANGELES,CA,90045,480000,963.0,2.0,2.0,,Condo for sale,http://www.zillow.com/homes/for_sale//homedetails/7001-S-La-Cienega-Blvd-APT-317-Los-Angeles-CA-90045/20378276_zpid/
7456 Henefer Ave,LOS ANGELES,CA,90045,2599000,3600.0,5.0,5.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7456-Henefer-Ave-Los-Angeles-CA-90045/20382959_zpid/
6337 W 84th Pl,LOS ANGELES,CA,90045,2175000,3226.0,4.0,5.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/6337-W-84th-Pl-Los-Angeles-CA-90045/20381415_zpid/
7221 W 80th St,LOS ANGELES,CA,90045,1925000,3410.0,5.0,4.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7221-W-80th-St-Los-Angeles-CA-90045/20384742_zpid/
8344 Loyola Blvd,LOS ANGELES,CA,90045,1999000,5409.0,6.0,7.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/8344-Loyola-Blvd-Los-Angeles-CA-90045/20384398_zpid/
6037 W 78th St,LOS ANGELES,CA,90045,1450000,2164.0,6.0,4.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/6037-W-78th-St-Los-Angeles-CA-90045/20379716_zpid/
7525 Coastal View Dr,LOS ANGELES,CA,90045,3250000,5050.0,5.0,6.0,,Coming soon,http://www.zillow.com/homes/for_sale//homedetails/7525-Coastal-View-Dr-Los-Angeles-CA-90045/82749555_zpid/
5949 Abernathy Dr,LOS ANGELES,CA,90045,2269000,4150.0,4.0,4.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/5949-Abernathy-Dr-Los-Angeles-CA-90045/20378921_zpid/
6432 Wynkoop St,LOS ANGELES,CA,90045,2195000,3048.0,5.0,4.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/6432-Wynkoop-St-Los-Angeles-CA-90045/20383017_zpid/
7136 Glasgow Ave,LOS ANGELES,CA,90045,892000,1660.0,3.0,2.0,142.0,Auction,http://www.zillow.com/homes/for_sale//homedetails/7136-Glasgow-Ave-Los-Angeles-CA-90045/20378398_zpid/
8931 Ramsgate Ave,LOS ANGELES,CA,90045,1199000,1786.0,4.0,2.0,34.0,Apartment for sale,http://www.zillow.com/homes/for_sale//homedetails/8931-Ramsgate-Ave-Los-Angeles-CA-90045/20390426_zpid/
7131 La Tijera Blvd,Los Angeles,CA,90045,1700000,3744.0,6.0,6.0,16.0,Apartment for sale,http://www.zillow.com/homes/for_sale//homedetails/7131-La-Tijera-Blvd-Los-Angeles-CA-90045/2088871240_zpid/
8710 Belford Ave APT 104,Los Angeles,CA,90045,550000,902.0,2.0,2.0,,Condo for sale,http://www.zillow.com/homes/for_sale//homedetails/8710-Belford-Ave-APT-104-Los-Angeles-CA-90045/2086231336_zpid/
8429 Wiley Post Ave,LOS ANGELES,CA,90045,849000,1116.0,2.0,2.0,203.0,Apartment for sale,http://www.zillow.com/homes/for_sale//homedetails/8429-Wiley-Post-Ave-Los-Angeles-CA-90045/20380558_zpid/
7527 Dunbarton Ave,LOS ANGELES,CA,90045,2095000,3048.0,5.0,4.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7527-Dunbarton-Ave-Los-Angeles-CA-90045/20383101_zpid/
6330 W 81st St,LOS ANGELES,CA,90045,1798000,3699.0,5.0,5.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/6330-W-81st-St-Los-Angeles-CA-90045/20381531_zpid/
6023 W 83rd Pl,LOS ANGELES,CA,90045,1894000,3027.0,5.0,5.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/6023-W-83rd-Pl-Los-Angeles-CA-90045/20380628_zpid/
6751 Andover Ln,LOS ANGELES,CA,90045,2195000,3459.0,5.0,5.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/6751-Andover-Ln-Los-Angeles-CA-90045/20435123_zpid/
6380 W 80th Pl,LOS ANGELES,CA,90045,2250000,2725.0,4.0,4.0,,Coming soon,http://www.zillow.com/homes/for_sale//homedetails/6380-W-80th-Pl-Los-Angeles-CA-90045/20381563_zpid/
9023 Ramsgate Ave,LOS ANGELES,CA,90045,1575000,3387.0,8.0,4.0,250.0,Apartment for sale,http://www.zillow.com/homes/for_sale//homedetails/9023-Ramsgate-Ave-Los-Angeles-CA-90045/20390376_zpid/
7056 Ramsgate Ave,LOS ANGELES,CA,90045,1359000,2430.0,4.0,4.0,,Apartment for sale,http://www.zillow.com/homes/for_sale//homedetails/7056-Ramsgate-Ave-Los-Angeles-CA-90045/20378412_zpid/
7031 Flight Ave,LOS ANGELES,CA,90045,1495000,2352.0,6.0,3.0,170.0,Apartment for sale,http://www.zillow.com/homes/for_sale//homedetails/7031-Flight-Ave-Los-Angeles-CA-90045/20378144_zpid/
6343 W 83rd St,LOS ANGELES,CA,90045,2599999,1385.0,2.0,1.0,852.0,Make me move®,http://www.zillow.com/homes/for_sale//homedetails/6343-W-83rd-St-Los-Angeles-CA-90045/20381461_zpid/
S La Cienega Blvd PENTHOUSE 16,Los Angeles,CA,90045,,965.0,2.0,2.0,235.0,Pre-foreclosure,"http://www.zillow.com/homes/for_sale/248691748_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Vicksburg Ave,LOS ANGELES,CA,90045,,1127.0,3.0,2.0,212.0,Pre-foreclosure,"http://www.zillow.com/homes/for_sale/249021652_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Alverstone Ave,Los Angeles,CA,90045,,1154.0,3.0,1.0,246.0,Pre-foreclosure / Auction,"http://www.zillow.com/homes/for_sale/135405579_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
W 78th St,LOS ANGELES,CA,90045,,1216.0,3.0,1.0,66.0,Pre-foreclosure,"http://www.zillow.com/homes/for_sale/250915776_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
La Tijera Blvd APT J102,LOS ANGELES,CA,90045,,703.0,1.0,1.0,29.0,Pre-foreclosure / Auction,"http://www.zillow.com/homes/for_sale/249964891_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Shore Cliff Dr,LOS ANGELES,CA,90045,,4281.0,4.0,5.0,164.0,Pre-foreclosure,"http://www.zillow.com/homes/for_sale/244497632_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Breen Ave,LOS ANGELES,CA,90045,,1341.0,3.0,2.0,337.0,Pre-foreclosure,"http://www.zillow.com/homes/for_sale/245849269_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Loyola Blvd,LOS ANGELES,CA,90045,,1415.0,3.0,1.0,173.0,Pre-foreclosure / Auction,"http://www.zillow.com/homes/for_sale/246932392_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Westlawn Ave,LOS ANGELES,CA,90045,,1749.0,3.0,3.0,282.0,Pre-foreclosure,"http://www.zillow.com/homes/for_sale/247470330_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Kentwood Bluffs Dr,LOS ANGELES,CA,90045,,2979.0,4.0,3.0,60.0,Pre-foreclosure,"http://www.zillow.com/homes/for_sale/250941609_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Anise Ave,LOS ANGELES,CA,90045,,1806.0,3.0,3.0,85.0,Pre-foreclosure,"http://www.zillow.com/homes/for_sale/250758719_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
La Tijera Blvd APT B201,LOS ANGELES,CA,90045,,1273.0,2.0,2.0,50.0,Pre-foreclosure / Auction,"http://www.zillow.com/homes/for_sale/250023048_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Ramsgate Ave,LOS ANGELES,CA,90045,,1778.0,4.0,2.0,68.0,Pre-foreclosure / Auction,"http://www.zillow.com/homes/for_sale/239588182_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
De Haviland Ave,LOS ANGELES,CA,90045,,1389.0,3.0,2.0,103.0,Pre-foreclosure / Auction,"http://www.zillow.com/homes/for_sale/249293564_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
W 87th St,LOS ANGELES,CA,90045,,1140.0,3.0,1.0,109.0,Pre-foreclosure / Auction,"http://www.zillow.com/homes/for_sale/248998555_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
8130 Gould Ave,LOS ANGELES,CA,90046,895000,1290.0,2.0,2.0,9.0,House for sale,http://www.zillow.com/homes/for_sale//homedetails/8130-Gould-Ave-Los-Angeles-CA-90046/20797632_zpid/
848 N Curson Ave,LOS ANGELES,CA,90046,3995000,4758.0,5.0,6.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/848-N-Curson-Ave-Los-Angeles-CA-90046/20784947_zpid/
1344 N Martel Ave UNIT 305,LOS ANGELES,CA,90046,659000,1090.0,2.0,2.0,,Condo for sale,http://www.zillow.com/homes/for_sale//homedetails/1344-N-Martel-Ave-UNIT-305-Los-Angeles-CA-90046/20794442_zpid/
2510 Astral Dr,LOS ANGELES,CA,90046,5750000,4741.0,5.0,7.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/2510-Astral-Dr-Los-Angeles-CA-90046/20803147_zpid/
2806 Nichols Canyon Rd,LOS ANGELES,CA,90046,2099000,3656.0,3.0,5.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/2806-Nichols-Canyon-Rd-Los-Angeles-CA-90046/20802552_zpid/
1816 Laurel Canyon Blvd,LOS ANGELES,CA,90046,5250000,5960.0,5.0,6.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/1816-Laurel-Canyon-Blvd-Los-Angeles-CA-90046/20802436_zpid/
2212 Laurel Canyon Blvd,LOS ANGELES,CA,90046,1200000,1309.0,2.0,2.0,,Coming soon,http://www.zillow.com/homes/for_sale//homedetails/2212-Laurel-Canyon-Blvd-Los-Angeles-CA-90046/20802421_zpid/
805 N Crescent Heights Blvd,LOS ANGELES,CA,90046,1995000,2001.0,4.0,2.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/805-N-Crescent-Heights-Blvd-Los-Angeles-CA-90046/20787855_zpid/
8265 Fountain Ave UNIT 102,West Hollywood,CA,90046,959000,1340.0,2.0,2.0,,Condo for sale,http://www.zillow.com/homes/for_sale//homedetails/8265-Fountain-Ave-UNIT-102-West-Hollywood-CA-90046/90138134_zpid/
8149 Mannix Dr,Los Angeles,CA,90046,3195000,,3.0,3.0,,Coming soon,http://www.zillow.com/homes/for_sale//homedetails/8149-Mannix-Dr-Los-Angeles-CA-90046/2086409435_zpid/
944 N Stanley Ave APT 5,West Hollywood,CA,90046,1199000,1555.0,3.0,4.0,,Townhouse for sale,http://www.zillow.com/homes/for_sale//homedetails/944-N-Stanley-Ave-APT-5-West-Hollywood-CA-90046/250337447_zpid/
1849 Nichols Canyon Rd,LOS ANGELES,CA,90046,2349000,3012.0,4.0,4.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/1849-Nichols-Canyon-Rd-Los-Angeles-CA-90046/20794942_zpid/
1351 N Curson Ave APT 204,LOS ANGELES,CA,90046,875000,1338.0,2.0,3.0,,Condo for sale,http://www.zillow.com/homes/for_sale//homedetails/1351-N-Curson-Ave-APT-204-Los-Angeles-CA-90046/20794576_zpid/
8689 Lookout Mountain Ave,LOS ANGELES,CA,90046,925000,800.0,2.0,2.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/8689-Lookout-Mountain-Ave-Los-Angeles-CA-90046/20800259_zpid/
1934 Weepah Way,LOS ANGELES,CA,90046,819000,829.0,1.0,1.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/1934-Weepah-Way-Los-Angeles-CA-90046/20801724_zpid/
7932 Woodrow Wilson Dr,LOS ANGELES,CA,90046,2495000,5200.0,4.0,5.25,115.0,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7932-Woodrow-Wilson-Dr-Los-Angeles-CA-90046/20802904_zpid/
1841 N Curson Ave,LOS ANGELES,CA,90046,1845000,2235.0,3.0,3.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/1841-N-Curson-Ave-Los-Angeles-CA-90046/20795023_zpid/
2021 Davies Way,LOS ANGELES,CA,90046,2895000,3168.0,4.0,4.0,58.0,House for sale,http://www.zillow.com/homes/for_sale//homedetails/2021-Davies-Way-Los-Angeles-CA-90046/20801614_zpid/
1414 N Fairfax Ave APT 207,West Hollywood,CA,90046,529000,689.0,1.0,1.0,,Condo for sale,http://www.zillow.com/homes/for_sale//homedetails/1414-N-Fairfax-Ave-APT-207-West-Hollywood-CA-90046/20795508_zpid/
2110 Hercules Dr,LOS ANGELES,CA,90046,8495000,4260.0,5.0,6.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/2110-Hercules-Dr-Los-Angeles-CA-90046/20802035_zpid/
852 N Vista St,LOS ANGELES,CA,90046,4250000,5472.0,5.0,6.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/852-N-Vista-St-Los-Angeles-CA-90046/20785018_zpid/
7124 Hollywood Blvd APT 4,LOS ANGELES,CA,90046,1140000,2290.0,3.0,4.0,3.0,Condo for sale,http://www.zillow.com/homes/for_sale//homedetails/7124-Hollywood-Blvd-APT-4-Los-Angeles-CA-90046/82875671_zpid/
1604 N Stanley Ave,LOS ANGELES,CA,90046,2780000,3224.0,3.0,4.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/1604-N-Stanley-Ave-Los-Angeles-CA-90046/20794233_zpid/
2239 Laurel Canyon Blvd,Los Angeles,CA,90046,2299000,1850.0,3.0,3.0,,For sale by owner,http://www.zillow.com/homes/for_sale//homedetails/2239-Laurel-Canyon-Blvd-Los-Angeles-CA-90046/250223947_zpid/
8309 Yucca Trl,LOS ANGELES,CA,90046,1550000,2442.0,2.0,3.0,15.0,House for sale,http://www.zillow.com/homes/for_sale//homedetails/8309-Yucca-Trl-Los-Angeles-CA-90046/20797716_zpid/
736 N Sierra Bonita Ave,LOS ANGELES,CA,90046,1795000,2270.0,3.0,2.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/736-N-Sierra-Bonita-Ave-Los-Angeles-CA-90046/20785180_zpid/
3127 Chandelle Rd,LOS ANGELES,CA,90046,1995000,2146.0,3.0,3.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/3127-Chandelle-Rd-Los-Angeles-CA-90046/20802816_zpid/
748 N Detroit St,LOS ANGELES,CA,90046,3750000,5321.0,5.0,6.0,8.0,House for sale,http://www.zillow.com/homes/for_sale//homedetails/748-N-Detroit-St-Los-Angeles-CA-90046/20784322_zpid/
1246 N Genesee Ave,West Hollywood,CA,90046,1680000,1687.0,4.0,3.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/1246-N-Genesee-Ave-West-Hollywood-CA-90046/20788307_zpid/
2714 Carmar Dr,LOS ANGELES,CA,90046,1850000,2550.0,4.0,2.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/2714-Carmar-Dr-Los-Angeles-CA-90046/20801396_zpid/
8440 Brier Dr,Los Angeles,CA,90046,2199000,3569.0,3.0,4.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/8440-Brier-Dr-Los-Angeles-CA-90046/2086318034_zpid/
2501 Astral Dr,LOS ANGELES,CA,90046,5995000,5500.0,4.0,6.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/2501-Astral-Dr-Los-Angeles-CA-90046/20803158_zpid/
1816 N Stanley Ave,LOS ANGELES,CA,90046,2950000,3007.0,4.0,2.0,10.0,House for sale,http://www.zillow.com/homes/for_sale//homedetails/1816-N-Stanley-Ave-Los-Angeles-CA-90046/20795068_zpid/
2770 La Cuesta Dr,LOS ANGELES,CA,90046,3300000,2925.0,2.0,3.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/2770-La-Cuesta-Dr-Los-Angeles-CA-90046/20802569_zpid/
2749 Nichols Canyon Rd,LOS ANGELES,CA,90046,1795000,,2.0,2.0,3.0,House for sale,http://www.zillow.com/homes/for_sale//homedetails/2749-Nichols-Canyon-Rd-Los-Angeles-CA-90046/20802525_zpid/
7529 Franklin Ave,LOS ANGELES,CA,90046,3650000,4398.0,5.0,5.0,18.0,For sale by owner,http://www.zillow.com/homes/for_sale//homedetails/7529-Franklin-Ave-Los-Angeles-CA-90046/20794155_zpid/
8137 Amor Rd,LOS ANGELES,CA,90046,2999991,2256.0,3.0,3.0,1.0,House for sale,http://www.zillow.com/homes/for_sale//homedetails/8137-Amor-Rd-Los-Angeles-CA-90046/20801320_zpid/
2538 Greenvalley Rd,LOS ANGELES,CA,90046,3250000,2709.0,3.0,3.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/2538-Greenvalley-Rd-Los-Angeles-CA-90046/20800982_zpid/
1351 Havenhurst Dr APT 201,West Hollywood,CA,90046,1195000,1450.0,3.0,2.0,,Condo for sale,http://www.zillow.com/homes/for_sale//homedetails/1351-Havenhurst-Dr-APT-201-West-Hollywood-CA-90046/89150661_zpid/
7759 Waring Ave,LOS ANGELES,CA,90046,1048000,1134.0,3.0,1.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7759-Waring-Ave-Los-Angeles-CA-90046/20785870_zpid/
2760 Nichols Canyon Rd,LOS ANGELES,CA,90046,4800000,4008.0,4.0,5.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/2760-Nichols-Canyon-Rd-Los-Angeles-CA-90046/20802511_zpid/
7250 Franklin Ave UNIT 802,LOS ANGELES,CA,90046,845000,1377.0,2.0,2.0,2.0,Condo for sale,http://www.zillow.com/homes/for_sale//homedetails/7250-Franklin-Ave-UNIT-802-Los-Angeles-CA-90046/20793199_zpid/
7272 Willoughby Ave,LOS ANGELES,CA,90046,919000,1014.0,2.0,2.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7272-Willoughby-Ave-Los-Angeles-CA-90046/20784189_zpid/
8003 Hollywood Blvd,LOS ANGELES,CA,90046,4495000,5082.0,5.0,7.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/8003-Hollywood-Blvd-Los-Angeles-CA-90046/20794856_zpid/
2181 Beech Knoll Rd,LOS ANGELES,CA,90046,2990000,3324.0,3.0,4.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/2181-Beech-Knoll-Rd-Los-Angeles-CA-90046/20801600_zpid/
7860 Torreyson Dr,LOS ANGELES,CA,90046,9800000,,7.0,9.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7860-Torreyson-Dr-Los-Angeles-CA-90046/20802719_zpid/
7267 Waring Ave,LOS ANGELES,CA,90046,849000,934.0,2.0,2.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/7267-Waring-Ave-Los-Angeles-CA-90046/20784180_zpid/
2002 Hercules Dr,LOS ANGELES,CA,90046,9995000,5517.0,5.0,5.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/2002-Hercules-Dr-Los-Angeles-CA-90046/20802125_zpid/
8503 Cole Crest Dr,LOS ANGELES,CA,90046,900000,1152.0,2.0,2.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/8503-Cole-Crest-Dr-Los-Angeles-CA-90046/20797828_zpid/
1735 N Fuller Ave APT 121,LOS ANGELES,CA,90046,494500,784.0,2.0,1.0,46.0,Condo for sale,http://www.zillow.com/homes/for_sale//homedetails/1735-N-Fuller-Ave-APT-121-Los-Angeles-CA-90046/20794655_zpid/
1420 N Stanley Ave APT 104,LOS ANGELES,CA,90046,602000,860.0,2.0,2.0,23.0,Condo for sale,http://www.zillow.com/homes/for_sale//homedetails/1420-N-Stanley-Ave-APT-104-Los-Angeles-CA-90046/20794594_zpid/
1319 N Detroit St APT 207,Los Angeles,CA,90046,855000,1510.0,3.0,3.0,,Condo for sale,http://www.zillow.com/homes/for_sale//homedetails/1319-N-Detroit-St-APT-207-Los-Angeles-CA-90046/72507332_zpid/
2389 Hercules Dr,LOS ANGELES,CA,90046,3745000,4040.0,5.0,4.0,,House for sale,http://www.zillow.com/homes/for_sale//homedetails/2389-Hercules-Dr-Los-Angeles-CA-90046/20802361_zpid/
2314 Jupiter Dr,LOS ANGELES,CA,90046,2995000,4097.0,5.0,5.0,47.0,House for sale,http://www.zillow.com/homes/for_sale//homedetails/2314-Jupiter-Dr-Los-Angeles-CA-90046/20802028_zpid/
